Month Day Time State "F.Scale" Injuries Fatalities PropLoss Length Width NumberStates F0 ln(Length)
10 7 17:34:00 AL 0 0 0 5000 0.13 25 1 Yes -2.0402208285265546
10 7 17:55:00 AL 0 0 0 0 2.9 400 1 Yes 1.0647107369924282
10 7 18:31:00 AL 1 0 0 0 3.93 625 1 No 1.3686394258811698
10 7 19:05:00 IN 0 0 0 85000 5.72 100 1 Yes 1.7439688053917064
10 7 19:20:00 AL 0 0 0 0 3.01 50 1 Yes 1.1019400787607843
10 7 19:47:00 AL 1 0 0 0 5.94 150 1 No 1.7817091333745536
10 7 20:28:00 MS 0 0 0 25000 0.6 200 1 Yes -0.5108256237659907
10 8 14:08:00 SC 1 0 0 20000 12 100 1 No 2.4849066497880004
10 8 14:16:00 SC 1 0 0 20000 0.07 100 1 No -2.659260036932778
10 8 14:20:00 SC 1 0 0 0 2.6 50 1 No 0.9555114450274365
10 8 14:36:00 SC 2 0 0 250000 8.42 300 1 No 2.130609828254235
10 8 14:40:00 SC 2 0 0 300000 22.28 200 1 No 3.1036894150590832
10 8 14:54:00 NC 0 0 0 21000 13.46 100 1 Yes 2.599722324216582
10 8 15:34:00 SC 0 0 0 10000 0.21 200 1 Yes -1.5606477482646683
10 8 15:34:00 NC 1 0 0 150000 2.19 250 1 No 0.7839015438284094
10 8 15:37:00 SC 1 0 0 50000 1.38 200 1 No 0.3220834991691133
10 8 15:40:00 NC 1 0 0 200000 0.63 200 1 No -0.4620354595965587
10 8 15:51:00 NC 0 0 0 10000 2.42 100 1 Yes 0.8837675401685949
10 8 16:01:00 NC 1 0 0 300000 6.71 400 1 No 1.9035989509835904
10 8 16:45:00 NC 1 0 0 110000 7.08 300 1 No 1.9572739077056285
10 12 16:05:00 WA 0 0 0 2000 0.16 25 1 Yes -1.8325814637483102
10 12 16:39:00 OR 0 0 0 40000 0.62 50 1 Yes -0.4780358009429998
10 14 16:09:00 MO 1 0 0 0 0.1 10 1 No -2.3025850929940455
10 14 17:25:00 IL 0 0 0 0 0.82 25 1 Yes -0.19845093872383832
10 20 3:58:00 TX 0 0 0 50000 0.5 300 1 Yes -0.6931471805599453
10 21 16:23:00 OK -9 0 0 0 0.1 20 1 No -2.3025850929940455
10 21 17:05:00 OK -9 0 0 0 0.2 30 1 No -1.6094379124341003
10 21 18:08:00 OK 1 0 0 3000 4.8 200 1 No 1.5686159179138452
10 21 18:12:00 OK 1 0 0 5000 0.5 50 1 No -0.6931471805599453
10 21 18:12:00 OK 1 0 0 15000 6.2 400 1 No 1.8245492920510458
10 21 18:16:00 OK 1 0 0 10000 3.1 150 1 No 1.1314021114911006
10 21 18:23:00 OK 1 0 0 3000 3.3 100 1 No 1.1939224684724346
10 21 19:36:00 OK 1 0 0 102000 3.4 50 1 No 1.2237754316221157
10 21 20:52:00 OK 1 0 0 50000 2 150 1 No 0.6931471805599453
10 22 11:10:00 MS 1 1 0 0 1.39 100 1 No 0.3293037471426003
10 23 1:28:00 AL 1 0 0 0 2.4 75 1 No 0.8754687373538999
10 23 12:52:00 SC 1 0 0 50000 12.68 100 1 No 2.5400259490090797
10 23 13:12:00 SC 2 1 0 1000000 3.02 350 1 No 1.1052568313867783
10 23 13:33:00 SC 1 0 0 205000 21.83 150 2 No 3.0832851705618527
10 23 13:33:00 SC 1 0 0 5000 3.28 150 2 No 1.1878434223960523
10 23 13:40:00 NC 1 0 0 200000 18.55 100 2 No 2.920469789053444
10 23 13:36:00 SC 2 0 0 250000 4.86 150 2 No 1.5810384379124025
10 23 13:36:00 SC 2 0 0 250000 4.58 150 2 No 1.5216989981260935
10 23 13:41:00 NC 0 0 0 0 0.28 100 2 Yes -1.2729656758128873
10 23 14:08:00 NC 1 0 0 100000 12.34 100 1 No 2.5128460184772416
10 23 14:37:00 NC 2 0 0 2000000 4.87 1300 1 No 1.5830939370944985
10 23 14:44:00 NC 1 0 0 0 6.48 750 1 No 1.8687205103641835
10 23 14:54:00 NC 1 0 0 0 8.17 200 1 No 2.1004689088719113
10 23 15:11:00 NC 1 1 0 1000000 8.6 275 1 No 2.151762203259462
10 23 15:53:00 VA 1 0 0 100000 0.57 150 1 No -0.5621189181535413
10 23 16:33:00 VA 1 0 0 500000 1.34 300 1 No 0.29266961396282004
10 23 16:35:00 VA 1 0 0 100000 1.74 300 1 No 0.5538851132264376
10 23 20:27:00 SC 1 0 0 25000 0.36 75 1 No -1.0216512475319814
10 23 21:45:00 NC 0 0 0 7000 0.36 50 1 Yes -1.0216512475319814
10 24 1:00:00 VA 0 0 0 50000 0.38 75 1 Yes -0.9675840262617056
10 24 13:15:00 FL 0 0 0 0 0.01 20 1 Yes -4.605170185988091
10 28 11:19:00 FL 0 0 0 0 0.48 50 1 Yes -0.7339691750802004
10 28 15:42:00 FL 0 0 0 0 0.25 75 1 Yes -1.3862943611198906
10 28 16:08:00 FL 0 0 0 0 2.08 125 1 Yes 0.7323678937132266
10 31 7:15:00 NY 0 0 0 3500 0.4 10 1 Yes -0.916290731874155
11 5 12:20:00 IN 1 0 0 125000 2.87 150 1 No 1.0543120297715298
11 5 12:24:00 IN 2 1 0 11090000 38.72 600 2 No 3.656356262408376
11 5 12:24:00 IN 2 1 0 90000 30.67 600 2 No 3.4232849781261603
11 5 13:18:00 OH 2 0 0 11000000 8.05 500 2 No 2.0856720914304723
11 5 13:18:00 OH 1 0 0 200000 1.34 50 1 No 0.29266961396282004
11 5 13:40:00 OH 2 8 0 5000000 5.41 200 1 No 1.6882490928583902
11 5 13:42:00 OH 1 0 0 125000 1.24 50 1 No 0.2151113796169455
11 5 14:09:00 IN 1 0 0 20000 0.09 100 1 No -2.407945608651872
11 5 15:51:00 OH 2 0 0 150000 0.61 150 1 No -0.4942963218147801
11 5 15:53:00 OH 1 0 0 200000 0.44 180 1 No -0.8209805520698302
11 5 16:00:00 OH 2 0 0 750000 1.09 200 1 No 0.0861776962410524
11 5 16:02:00 OH 0 0 0 200000 0.59 100 1 Yes -0.527632742082372
11 5 16:08:00 OH 1 0 0 200000 2.96 200 1 No 1.085189268335969
11 5 16:10:00 OH 0 0 0 125000 3.25 100 1 Yes 1.1786549963416462
11 5 16:21:00 OH 1 0 0 250000 1.83 100 1 No 0.6043159668533296
11 5 16:23:00 OH 0 0 0 50000 0.62 50 1 Yes -0.4780358009429998
11 5 16:29:00 OH 1 0 0 150000 2.04 100 1 No 0.712949807856125
11 5 16:52:00 OH 1 0 0 75000 0.2 50 1 No -1.6094379124341003
11 5 17:07:00 PA 0 0 0 500000 1.94 100 1 Yes 0.6626879730752367
11 5 17:16:00 OH 1 0 0 125000 6.62 200 1 No 1.890095369948917
11 5 17:24:00 IL 1 0 0 70000 6.84 50 1 No 1.922787731634459
11 5 17:51:00 OH 2 0 0 1500000 6.7 200 1 No 1.9021075263969205
11 5 18:18:00 OH 1 0 0 10000 0.75 176 1 No -0.2876820724517809
11 5 22:04:00 IN 0 0 0 100000 0.59 325 1 Yes -0.527632742082372
11 5 22:16:00 IN 1 0 0 250000 0.25 35 1 No -1.3862943611198906
11 5 22:20:00 IN 1 0 0 200000 0.5 60 1 No -0.6931471805599453
11 17 15:25:00 ID 0 0 0 200 5 20 1 Yes 1.6094379124341003
11 18 10:15:00 IN 0 0 0 8000 0.32 110 1 Yes -1.1394342831883648
11 18 12:15:00 IL 0 0 0 250000 0.68 30 1 Yes -0.38566248081198456
11 18 13:38:00 IL 0 0 0 5000 0.09 30 1 Yes -2.407945608651872
11 18 14:38:00 IN 1 0 0 70000 2.38 300 1 No 0.8671004876833832
11 18 15:02:00 KY 1 0 0 100000 2.82 300 1 No 1.036736884950022
11 18 15:20:00 KY 1 1 0 250000 1.99 60 1 No 0.688134638736401
11 18 15:32:00 KY 1 1 0 200000 1.82 50 1 No 0.598836501088704
11 18 15:36:00 KY 0 0 0 125000 0.73 150 1 Yes -0.31471074483970024
11 18 15:52:00 TN 0 0 0 15000 0.91 75 1 Yes -0.09431067947124129
11 18 16:30:00 TN 1 0 0 50000 2.34 200 1 No 0.85015092936961
11 18 16:53:00 TN 1 0 0 70000 10.93 100 1 No 2.391511302188447
11 18 17:00:00 KY 1 0 0 75000 1.49 50 1 No 0.3987761199573678
11 18 17:01:00 AL 1 0 0 0 1.71 200 1 No 0.5364933705145685
11 18 17:04:00 TN 0 0 0 25000 6.9 125 1 Yes 1.9315214116032138
11 18 17:18:00 AL 1 0 0 0 4.33 300 1 No 1.4655675420143985
11 18 23:11:00 PA 1 0 0 50000 5.41 125 1 No 1.6882490928583902
11 22 15:40:00 FL 0 0 0 0 0.25 25 1 Yes -1.3862943611198906
12 4 16:54:00 MO 1 2 0 200000 10 30 1 No 2.302585092994046
12 4 17:13:00 MO 2 1 0 100000 7.97 50 2 No 2.075684492802124
12 4 17:13:00 MO 2 1 0 100000 6.9 50 2 No 1.9315214116032138
12 4 17:26:00 IA 1 0 0 0 1.07 10 2 No 0.06765864847381486
12 4 18:18:00 MO 1 0 0 50000 0.4 100 1 No -0.916290731874155
12 19 18:53:00 TX 2 0 0 120000 3.08 691 1 No 1.1249295969854831
12 19 19:31:00 TX 2 0 0 125000 6.39 1300 1 No 1.8547342683894434
12 20 1:02:00 LA 1 0 0 75000 0.95 110 1 No -0.05129329438755058
12 20 1:37:00 TX 1 0 0 30000 4 250 1 No 1.3862943611198906
12 20 1:59:00 LA 1 0 0 15000 3.05 600 1 No 1.11514159061932
12 20 2:17:00 LA 1 0 0 250000 4.7 600 1 No 1.547562508716013
12 20 6:39:00 MS 0 0 0 0 0.17 50 1 Yes -1.7719568419318752
12 20 10:40:00 AL 0 0 0 0 3.17 16 1 Yes 1.1537315878891892
12 20 12:15:00 GA 0 0 0 30000 3.17 125 1 Yes 1.1537315878891892
